date,matchday,home,away,home_score,away_score,btts,total_goals,season,home_form_games_played,home_form_goals_scored,home_form_goals_conceded,home_form_btts_rate,home_form_avg_total_goals,away_form_games_played,away_form_goals_scored,away_form_goals_conceded,away_form_btts_rate,away_form_avg_total_goals,h2h_games,h2h_btts_rate,h2h_avg_goals,home_season_games,home_season_goals_scored,home_season_goals_conceded,home_season_btts_rate,home_season_win_rate,home_season_clean_sheets,home_season_failed_to_score,away_season_games,away_season_goals_scored,away_season_goals_conceded,away_season_btts_rate,away_season_win_rate,away_season_clean_sheets,away_season_failed_to_score,combined_form_btts_rate,combined_form_goals,defense_strength_diff,attack_strength_diff,home_season_avg_goals_for,home_season_avg_goals_against,away_season_avg_goals_for,away_season_avg_goals_against
2021-04-21,,Genoa CFC,(2-2)  Benevento Calcio,2,2,1,4,2020-21,5,3,3,0.6,1.2,0,0,0,0.0,0.0,0,0.0,0.0,8,6,8,0.625,0.0,3,3,0,0,0,0.0,0.0,0,0,0.3,3,3,3,0.75,1.0,,
2021-04-21,,Spezia Calcio,(1-1)  FC Internazionale Milano,1,1,1,2,2020-21,5,4,9,0.6,2.6,0,0,0,0.0,0.0,0,0.0,0.0,6,6,11,0.6666666666666666,0.0,1,2,0,0,0,0.0,0.0,0,0,0.3,4,9,4,1.0,1.8333333333333333,,
2021-04-21,,FC Crotone,(0-0)  UC Sampdoria,0,1,0,1,2020-21,5,9,10,0.6,3.8,5,3,6,0.6,1.8,0,0.0,0.0,9,10,15,0.4444444444444444,0.2222222222222222,2,5,5,3,6,0.6,0.0,0,2,0.6,12,4,6,1.1111111111111112,1.6666666666666667,0.6,1.2
2021-04-22,,20.45  SSC Napoli,(2-0)  SS Lazio,5,2,1,7,2020-21,4,7,5,0.75,3.0,2,1,6,0.5,3.5,0,0.0,0.0,4,7,5,0.75,0.25,1,0,2,1,6,0.5,0.0,0,1,0.625,8,-1,6,1.75,1.25,0.5,3.0
2021-04-22,,18.30  AS Roma,(0-1)  Atalanta BC,1,1,1,2,2020-21,0,0,0,0.0,0.0,3,9,1,0.3333333333333333,3.3333333333333335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,9,1,0.3333333333333333,1.0,2,0,0.16666666666666666,9,-1,-9,,,3.0,0.3333333333333333
2021-04-24,,15.00  Genoa CFC,(0-0)  Spezia Calcio,2,0,0,2,2020-21,2,5,1,0.5,3.0,5,4,12,0.6,3.2,0,0.0,0.0,2,5,1,0.5,1.0,1,0,7,5,17,0.5714285714285714,0.14285714285714285,0,3,0.55,9,-11,1,2.5,0.5,0.7142857142857143,2.4285714285714284
2021-04-24,,18.00  Parma Calcio 1913,(1-3)  FC Crotone,3,4,1,7,2020-21,2,1,6,0.5,3.5,0,0,0,0.0,0.0,0,0.0,0.0,2,1,6,0.5,0.0,0,1,0,0,0,0.0,0.0,0,0,0.25,1,6,1,0.5,3.0,,
2021-04-24,,20.45  US Sassuolo Calcio,(0-0)  UC Sampdoria,1,0,0,1,2020-21,4,5,4,0.5,2.25,5,4,4,0.6,1.6,0,0.0,0.0,4,5,4,0.5,0.25,2,1,6,4,6,0.5,0.16666666666666666,1,2,0.55,9,0,1,1.25,1.0,0.6666666666666666,1.0
2021-04-25,,12.30  Benevento Calcio,(1-2)  Udinese Calcio,2,4,1,6,2020-21,1,1,1,1.0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,1,1,1,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,1,1,1,1.0,1.0,,
2021-04-25,,15.00  FC Internazionale Milano,(0-0)  Hellas Verona FC,1,0,0,1,2020-21,3,9,3,0.6666666666666666,4.0,5,6,3,0.2,1.8,0,0.0,0.0,3,9,3,0.6666666666666666,1.0,1,0,6,7,4,0.3333333333333333,0.5,3,1,0.43333333333333335,15,0,3,3.0,1.0,1.1666666666666667,0.6666666666666666
2021-04-25,,ACF Fiorentina,(1-0)  Juventus FC,1,1,1,2,2020-21,2,1,1,0.5,1.0,2,0,3,0.0,1.5,0,0.0,0.0,2,1,1,0.5,0.0,1,1,2,0,3,0.0,0.0,0,2,0.25,1,-2,1,0.5,0.5,0.0,1.5
2021-04-25,,18.00  Cagliari Calcio,(1-1)  AS Roma,3,2,1,5,2020-21,2,3,5,1.0,4.0,1,3,3,1.0,6.0,0,0.0,0.0,2,3,5,1.0,0.0,0,0,1,3,3,1.0,0.0,0,0,1.0,6,2,0,1.5,2.5,3.0,3.0
2021-04-25,,20.45  Atalanta BC,(2-0)  Bologna FC 1909,5,0,0,5,2020-21,2,3,3,0.5,3.0,2,4,5,1.0,4.5,0,0.0,0.0,2,3,3,0.5,0.5,0,1,2,4,5,1.0,0.5,0,0,0.75,7,-2,-1,1.5,1.5,2.0,2.5
2021-04-26,,20.45  SS Lazio,(1-0)  AC Milan,3,0,0,3,2020-21,5,9,3,0.4,2.4,0,0,0,0.0,0.0,0,0.0,0.0,6,10,7,0.5,0.6666666666666666,3,0,0,0,0,0.0,0.0,0,0,0.2,9,3,9,1.6666666666666667,1.1666666666666667,,
2021-04-26,,18.30  Torino FC,(0-2)  SSC Napoli,0,2,0,2,2020-21,1,2,2,1.0,4.0,1,2,0,0.0,2.0,0,0.0,0.0,1,2,2,1.0,0.0,0,0,1,2,0,0.0,1.0,1,0,0.5,4,2,0,2.0,2.0,2.0,0.0
2021-05-01,,15.00  Hellas Verona FC,(0-0)  Spezia Calcio,1,1,1,2,2020-21,1,1,0,0.0,1.0,5,2,13,0.4,3.0,0,0.0,0.0,1,1,0,0.0,1.0,1,0,8,5,19,0.5,0.125,0,4,0.2,3,-13,-1,1.0,0.0,0.625,2.375
2021-05-01,,18.00  FC Crotone,(0-0)  FC Internazionale Milano,0,2,0,2,2020-21,2,1,6,0.5,3.5,5,9,4,0.8,2.6,0,0.0,0.0,2,1,6,0.5,0.0,0,1,5,9,4,0.8,0.8,1,0,0.65,10,2,-8,0.5,3.0,1.8,0.8
2021-05-01,,20.45  AC Milan,(1-0)  Benevento Calcio,2,0,0,2,2020-21,5,7,8,0.6,3.0,5,2,11,0.4,2.6,0,0.0,0.0,7,12,11,0.5714285714285714,0.2857142857142857,2,1,5,2,11,0.4,0.0,0,3,0.5,9,-3,5,1.7142857142857142,1.5714285714285714,0.4,2.2
2021-05-02,,12.30  SS Lazio,(2-0)  Genoa CFC,4,3,1,7,2020-21,2,2,4,1.0,3.0,1,1,3,1.0,4.0,0,0.0,0.0,2,2,4,1.0,0.0,0,0,1,1,3,1.0,0.0,0,0,1.0,3,1,1,1.0,2.0,1.0,3.0
2021-05-02,,15.00  SSC Napoli,(1-0)  Cagliari Calcio,1,1,1,2,2020-21,3,10,5,1.0,5.0,3,3,5,0.6666666666666666,2.6666666666666665,0,0.0,0.0,3,10,5,1.0,1.0,0,0,3,3,5,0.6666666666666666,0.0,0,1,0.8333333333333333,13,0,7,3.3333333333333335,1.6666666666666667,1.0,1.6666666666666667
2021-05-02,,Bologna FC 1909,(1-1)  ACF Fiorentina,3,3,1,6,2020-21,5,9,6,0.8,3.0,3,5,7,1.0,4.0,0,0.0,0.0,7,11,11,0.7142857142857143,0.2857142857142857,2,1,3,5,7,1.0,0.0,0,0,0.9,14,-1,4,1.5714285714285714,1.5714285714285714,1.6666666666666667,2.3333333333333335
2021-05-02,,US Sassuolo Calcio,(0-1)  Atalanta BC,1,1,1,2,2020-21,5,6,7,0.8,2.6,4,10,2,0.5,3.0,0,0.0,0.0,5,6,7,0.8,0.2,1,1,4,10,2,0.5,0.75,2,0,0.65,16,5,-4,1.2,1.4,2.5,0.5
2021-05-02,,18.00  Udinese Calcio,(1-0)  Juventus FC,1,2,1,3,2020-21,4,6,4,0.25,2.5,3,1,4,0.3333333333333333,1.6666666666666667,0,0.0,0.0,4,6,4,0.25,0.75,2,1,3,1,4,0.3333333333333333,0.0,0,2,0.29166666666666663,7,0,5,1.5,1.0,0.3333333333333333,1.3333333333333333
2021-05-02,,20.45  UC Sampdoria,(1-0)  AS Roma,2,0,0,2,2020-21,3,4,4,1.0,2.6666666666666665,3,0,8,0.0,2.6666666666666665,0,0.0,0.0,3,4,4,1.0,0.3333333333333333,0,0,3,0,8,0.0,0.0,0,3,0.5,4,-4,4,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665
2021-05-03,,20.45  Torino FC,(0-0)  Parma Calcio 1913,1,0,0,1,2020-21,0,0,0,0.0,0.0,1,2,2,1.0,4.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,2,2,1.0,0.0,0,0,0.5,2,-2,-2,,,2.0,2.0
2021-05-08,,20.45  ACF Fiorentina,(1-0)  SS Lazio,2,0,0,2,2020-21,5,5,10,0.8,3.0,1,0,2,0.0,2.0,0,0.0,0.0,5,5,10,0.8,0.0,0,1,1,0,2,0.0,0.0,0,1,0.4,5,8,5,1.0,2.0,0.0,2.0
2021-05-08,,18.05  FC Internazionale Milano,(3-1)  UC Sampdoria,5,1,1,6,2020-21,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2021-05-08,,15.00  Udinese Calcio,(1-0)  Bologna FC 1909,1,1,1,2,2020-21,1,1,1,1.0,2.0,5,1,9,0.2,2.0,0,0.0,0.0,1,1,1,1.0,0.0,0,0,7,3,13,0.2857142857142857,0.0,0,5,0.6,2,-8,0,1.0,1.0,0.42857142857142855,1.8571428571428572
2021-05-08,,Spezia Calcio,(0-3)  SSC Napoli,1,4,1,5,2020-21,5,4,6,0.6,2.0,0,0,0,0.0,0.0,0,0.0,0.0,7,7,12,0.7142857142857143,0.0,1,2,0,0,0,0.0,0.0,0,0,0.3,4,6,4,1.0,1.7142857142857142,,
2021-05-09,,12.30  Genoa CFC,(0-1)  US Sassuolo Calcio,1,2,1,3,2020-21,0,0,0,0.0,0.0,3,6,2,0.3333333333333333,2.6666666666666665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,6,2,0.3333333333333333,1.0,2,0,0.16666666666666666,6,-2,-6,,,2.0,0.6666666666666666
2021-05-09,,15.00  Parma Calcio 1913,(0-1)  Atalanta BC,2,5,1,7,2020-21,3,4,4,0.3333333333333333,2.6666666666666665,5,11,3,0.6,2.8,0,0.0,0.0,3,4,4,0.3333333333333333,0.3333333333333333,1,1,5,11,3,0.6,0.6,2,0,0.4666666666666667,15,1,-7,1.3333333333333333,1.3333333333333333,2.2,0.6
2021-05-09,,Hellas Verona FC,(0-0)  Torino FC,1,1,1,2,2020-21,5,6,8,0.6,2.8,4,3,2,0.25,1.25,0,0.0,0.0,5,6,8,0.6,0.4,0,2,4,3,2,0.25,0.5,2,1,0.425,9,6,3,1.2,1.6,0.75,0.5
2021-05-09,,Benevento Calcio,(1-1)  Cagliari Calcio,1,3,1,4,2020-21,5,5,7,0.4,2.4,1,2,3,1.0,5.0,0,0.0,0.0,7,8,12,0.42857142857142855,0.2857142857142857,3,2,1,2,3,1.0,0.0,0,0,0.7,7,4,3,1.1428571428571428,1.7142857142857142,2.0,3.0
2021-05-09,,18.00  AS Roma,(0-0)  FC Crotone,5,0,0,5,2020-21,1,1,0,0.0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,1,1,0,0.0,1.0,1,0,0,0,0,0.0,0.0,0,0,0.0,1,0,1,1.0,0.0,,
2021-05-09,,20.45  Juventus FC,(0-1)  AC Milan,0,3,0,3,2020-21,5,15,3,0.6,3.6,5,10,2,0.4,2.4,0,0.0,0.0,10,25,8,0.5,0.8,4,1,9,19,5,0.5555555555555556,1.0,4,0,0.5,25,1,5,2.5,0.8,2.111111111111111,0.5555555555555556
2021-05-11,,20.45  SSC Napoli,(2-1)  Udinese Calcio,5,1,1,6,2020-21,5,12,7,0.8,3.8,3,6,8,1.0,4.666666666666667,0,0.0,0.0,5,12,7,0.8,0.4,1,0,3,6,8,1.0,0.0,0,0,0.9,18,-1,6,2.4,1.4,2.0,2.6666666666666665
2021-05-12,,Bologna FC 1909,(0-1)  Genoa CFC,0,2,0,2,2020-21,5,10,7,0.8,3.4,0,0,0,0.0,0.0,0,0.0,0.0,8,14,14,0.75,0.25,2,1,0,0,0,0.0,0.0,0,0,0.4,10,7,10,1.75,1.75,,
2021-05-12,,20.50  FC Internazionale Milano,(2-1)  AS Roma,3,1,1,4,2020-21,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2021-05-12,,US Sassuolo Calcio,(0-2)  Juventus FC,1,3,1,4,2020-21,5,7,8,1.0,3.0,1,4,0,0.0,4.0,0,0.0,0.0,6,7,8,0.8333333333333334,0.16666666666666666,1,1,1,4,0,0.0,1.0,1,0,0.5,11,8,3,1.1666666666666667,1.3333333333333333,4.0,0.0
2021-05-12,,Torino FC,(0-2)  AC Milan,0,7,0,7,2020-21,3,2,3,0.6666666666666666,1.6666666666666667,2,5,2,1.0,3.5,0,0.0,0.0,3,2,3,0.6666666666666666,0.0,1,1,2,5,2,1.0,1.0,0,0,0.8333333333333333,7,1,-3,0.6666666666666666,1.0,2.5,1.0
2021-05-12,,18.30  Cagliari Calcio,ACF Fiorentina,0,0,0,0,2020-21,0,0,0,0.0,0.0,3,2,2,0.6666666666666666,1.3333333333333333,0,0.0,0.0,0,0,0,0.0,0.0,0,0,3,2,2,0.6666666666666666,0.0,1,1,0.3333333333333333,2,-2,-2,,,0.6666666666666666,0.6666666666666666
2021-05-12,,Atalanta BC,(1-0)  Benevento Calcio,2,0,0,2,2020-21,5,17,4,0.6,4.2,5,1,10,0.2,2.2,0,0.0,0.0,6,17,4,0.5,0.8333333333333334,3,1,6,2,13,0.3333333333333333,0.0,0,4,0.4,18,-6,16,2.8333333333333335,0.6666666666666666,0.3333333333333333,2.1666666666666665
2021-05-12,,20.45  SS Lazio,(0-0)  Parma Calcio 1913,1,0,0,1,2020-21,5,10,2,0.2,2.4,2,2,3,0.5,2.5,0,0.0,0.0,7,13,7,0.42857142857142855,0.7142857142857143,4,0,2,2,3,0.5,0.0,0,1,0.35,12,-1,8,1.8571428571428572,1.0,1.0,1.5
2021-05-12,,UC Sampdoria,(1-1)  Spezia Calcio,2,2,1,4,2020-21,5,6,8,0.6,2.8,3,6,9,1.0,5.0,0,0.0,0.0,6,9,8,0.5,0.5,2,1,3,6,9,1.0,0.3333333333333333,0,0,0.8,12,-1,0,1.5,1.3333333333333333,2.0,3.0
2021-05-13,,20.45  FC Crotone,(1-0)  Hellas Verona FC,2,1,1,3,2020-21,1,1,1,1.0,2.0,2,0,2,0.0,1.0,0,0.0,0.0,1,1,1,1.0,0.0,0,0,2,0,2,0.0,0.0,0,2,0.5,1,-1,1,1.0,1.0,0.0,1.0
2021-05-15,,15.00  Genoa CFC,(0-3)  Atalanta BC,3,4,1,7,2020-21,3,7,1,0.3333333333333333,2.6666666666666665,1,4,1,1.0,5.0,0,0.0,0.0,3,7,1,0.3333333333333333,1.0,2,0,1,4,1,1.0,1.0,0,0,0.6666666666666666,11,0,3,2.3333333333333335,0.3333333333333333,4.0,1.0
2021-05-15,,Spezia Calcio,(2-0)  Torino FC,4,1,1,5,2020-21,5,3,8,0.6,2.2,2,1,5,0.5,3.0,0,0.0,0.0,8,8,16,0.75,0.0,1,2,2,1,5,0.5,0.0,0,1,0.55,4,3,2,1.0,2.0,0.5,2.5
2021-05-15,,18.00  Juventus FC,(2-1)  FC Internazionale Milano,3,2,1,5,2020-21,2,4,1,0.5,2.5,0,0,0,0.0,0.0,0,0.0,0.0,2,4,1,0.5,1.0,1,0,0,0,0,0.0,0.0,0,0,0.25,4,1,4,2.0,0.5,,
2021-05-15,,20.45  AS Roma,(1-0)  SS Lazio,2,0,0,2,2020-21,5,12,8,0.8,4.0,2,0,4,0.0,2.0,0,0.0,0.0,6,14,10,0.8333333333333334,0.5,0,1,2,0,4,0.0,0.0,0,2,0.4,12,4,12,2.3333333333333335,1.6666666666666667,0.0,2.0
2021-05-16,,20.45  AC Milan,Cagliari Calcio,0,0,0,0,2020-21,5,7,6,0.4,2.6,5,3,8,0.4,2.2,0,0.0,0.0,8,14,11,0.5,0.375,3,1,8,4,11,0.375,0.125,2,4,0.4,10,-2,4,1.75,1.375,0.5,1.375
2021-05-16,,18.00  Parma Calcio 1913,(1-1)  US Sassuolo Calcio,1,3,1,4,2020-21,3,4,10,0.6666666666666666,4.666666666666667,4,8,5,1.0,3.25,0,0.0,0.0,3,4,10,0.6666666666666666,0.0,0,1,4,8,5,1.0,0.5,0,0,0.8333333333333333,12,5,-4,1.3333333333333333,3.3333333333333335,2.0,1.25
2021-05-16,,12.35  ACF Fiorentina,(0-0)  SSC Napoli,0,2,0,2,2020-21,0,0,0,0.0,0.0,4,5,5,0.25,2.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,5,5,0.25,0.5,2,1,0.125,5,-5,-5,,,1.25,1.25
2021-05-16,,15.00  Udinese Calcio,(0-0)  UC Sampdoria,0,1,0,1,2020-21,2,2,2,1.0,2.0,5,4,4,0.6,1.6,0,0.0,0.0,2,2,2,1.0,0.0,0,0,7,4,7,0.42857142857142855,0.14285714285714285,1,3,0.8,6,-2,-2,1.0,1.0,0.5714285714285714,1.0
2021-05-16,,Benevento Calcio,(1-0)  FC Crotone,1,1,1,2,2020-21,5,5,8,0.4,2.6,3,1,9,0.3333333333333333,3.3333333333333335,0,0.0,0.0,8,9,15,0.5,0.25,3,2,3,1,9,0.3333333333333333,0.0,0,2,0.3666666666666667,6,-1,4,1.125,1.875,0.3333333333333333,3.0
2021-05-17,,20.45  Hellas Verona FC,(1-1)  Bologna FC 1909,2,2,1,4,2020-21,5,8,4,0.6,2.4,1,2,1,1.0,3.0,0,0.0,0.0,5,8,4,0.6,0.4,2,1,1,2,1,1.0,1.0,0,0,0.8,10,3,6,1.6,0.8,2.0,1.0
2021-05-18,,20.30  SS Lazio,Torino FC,0,0,0,0,2020-21,0,0,0,0.0,0.0,4,2,10,0.5,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,4,2,10,0.5,0.0,1,2,0.25,2,-10,-2,,,0.5,2.5
2021-05-22,,Cagliari Calcio,(0-1)  Genoa CFC,0,1,0,1,2020-21,5,2,4,0.2,1.2,1,2,0,0.0,2.0,0,0.0,0.0,9,4,11,0.3333333333333333,0.1111111111111111,3,5,1,2,0,0.0,1.0,1,0,0.1,4,4,0,0.4444444444444444,1.2222222222222223,2.0,0.0
2021-05-22,,20.45  UC Sampdoria,(2-0)  Parma Calcio 1913,3,0,0,3,2020-21,4,6,4,0.75,2.5,2,2,6,1.0,4.0,0,0.0,0.0,4,6,4,0.75,0.5,1,0,2,2,6,1.0,0.0,0,0,0.875,8,-2,4,1.5,1.0,1.0,3.0
2021-05-22,,FC Crotone,ACF Fiorentina,0,0,0,0,2020-21,5,5,10,0.4,3.0,4,2,2,0.5,1.0,0,0.0,0.0,10,10,16,0.4,0.2,2,6,4,2,2,0.5,0.0,2,2,0.45,7,8,3,1.0,1.6,0.5,0.5
2021-05-23,,Bologna FC 1909,(0-3)  Juventus FC,1,4,1,5,2020-21,5,10,9,0.8,3.8,1,3,1,1.0,4.0,0,0.0,0.0,9,14,16,0.6666666666666666,0.2222222222222222,2,2,1,3,1,1.0,1.0,0,0,0.9,13,8,7,1.5555555555555556,1.7777777777777777,3.0,1.0
2021-05-23,,US Sassuolo Calcio,(1-0)  SS Lazio,2,0,0,2,2020-21,5,7,9,1.0,3.2,3,0,6,0.0,2.0,0,0.0,0.0,7,8,11,0.8571428571428571,0.14285714285714285,1,1,3,0,6,0.0,0.0,0,3,0.5,7,3,7,1.1428571428571428,1.5714285714285714,0.0,2.0
2021-05-23,,Torino FC,(1-0)  Benevento Calcio,1,1,1,2,2020-21,5,2,10,0.4,2.4,5,1,11,0.2,2.4,0,0.0,0.0,5,2,10,0.4,0.0,2,3,7,2,15,0.2857142857142857,0.0,0,5,0.30000000000000004,3,-1,1,0.4,2.0,0.2857142857142857,2.142857142857143
2021-05-23,,Spezia Calcio,(2-0)  AS Roma,2,2,1,4,2020-21,5,6,7,0.6,2.6,1,0,3,0.0,3.0,0,0.0,0.0,9,12,17,0.7777777777777778,0.1111111111111111,1,2,1,0,3,0.0,0.0,0,1,0.3,6,4,6,1.3333333333333333,1.8888888888888888,0.0,3.0
2021-05-23,,20.45  SSC Napoli,(0-0)  Hellas Verona FC,1,1,1,2,2020-21,5,16,5,0.8,4.2,5,4,4,0.2,1.6,0,0.0,0.0,6,17,8,0.8333333333333334,0.5,1,0,7,7,5,0.2857142857142857,0.42857142857142855,3,2,0.5,20,1,12,2.8333333333333335,1.3333333333333333,1.0,0.7142857142857143
2021-05-23,,15.00  FC Internazionale Milano,(2-0)  Udinese Calcio,5,1,1,6,2020-21,4,10,3,0.5,3.25,2,2,5,0.5,3.5,0,0.0,0.0,4,10,3,0.5,1.0,2,0,2,2,5,0.5,0.0,0,1,0.5,12,-2,8,2.5,0.75,1.0,2.5
2021-05-23,,Atalanta BC,(0-1)  AC Milan,0,2,0,2,2020-21,5,16,4,0.6,4.0,5,11,2,0.4,2.6,0,0.0,0.0,7,19,4,0.42857142857142855,0.8571428571428571,4,1,10,22,5,0.5,1.0,5,0,0.5,27,2,5,2.7142857142857144,0.5714285714285714,2.2,0.5
2021-08-21,,18.30  FC Internazionale Milano,(2-0)  Genoa CFC,4,0,0,4,2021-22,0,0,0,0.0,0.0,2,4,7,1.0,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,4,-7,-4,,,,
2021-08-21,,Hellas Verona FC,(0-1)  US Sassuolo Calcio,2,3,1,5,2021-22,5,7,7,0.8,2.8,4,8,3,0.5,2.75,1,0.0,2.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.65,15,4,-1,,,,
2021-08-21,,20.45  Torino FC,(0-1)  Atalanta BC,1,2,1,3,2021-22,1,1,0,0.0,1.0,5,12,4,0.6,3.2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.3,13,-4,-11,,,,
2021-08-21,,Empoli FC,(1-3)  SS Lazio,1,3,1,4,2021-22,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2021-08-22,,18.30  Udinese Calcio,(0-2)  Juventus FC,2,2,1,4,2021-22,1,0,0,0.0,0.0,2,7,1,0.5,4.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.25,7,-1,-7,,,,
2021-08-22,,Bologna FC 1909,(0-0)  US Salernitana 1919,3,2,1,5,2021-22,5,9,11,0.8,4.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4,9,11,9,,,,
2021-08-22,,20.45  AS Roma,(1-0)  ACF Fiorentina,3,1,1,4,2021-22,5,9,6,0.6,3.0,3,1,7,0.3333333333333333,2.6666666666666665,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.4666666666666667,10,-1,8,,,,
2021-08-22,,SSC Napoli,(0-0)  Venezia FC,2,0,0,2,2021-22,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2021-08-23,,18.30  Cagliari Calcio,(0-1)  Spezia Calcio,2,2,1,4,2021-22,1,0,0,0.0,0.0,3,7,2,0.3333333333333333,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.16666666666666666,7,-2,-7,,,,
2021-08-23,,20.45  UC Sampdoria,(0-1)  AC Milan,0,1,0,1,2021-22,5,9,4,0.6,2.6,5,11,2,0.4,2.6,1,1.0,3.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,20,2,-2,,,,
2021-08-27,,20.45  Hellas Verona FC,(1-0)  FC Internazionale Milano,1,3,1,4,2021-22,5,7,6,0.8,2.6,3,6,4,1.0,3.3333333333333335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.9,13,2,1,,,,
2021-08-27,,18.30  Udinese Calcio,(1-0)  Venezia FC,3,0,0,3,2021-22,2,2,2,0.5,2.0,0,0,0,0.0,0.0,0,0.0,0.0,1,2,2,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.25,2,2,2,2.0,2.0,,
2021-08-28,,18.30  SS Lazio,(3-1)  Spezia Calcio,6,1,1,7,2021-22,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
2021-08-28,,Atalanta BC,Bologna FC 1909,0,0,0,0,2021-22,5,11,5,0.4,3.2,5,8,12,0.8,4.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,3,2,1.0,1.0,0,0,0.6000000000000001,19,-7,3,,,3.0,2.0
2021-08-28,,20.45  Juventus FC,(0-1)  Empoli FC,0,1,0,1,2021-22,5,12,5,0.4,3.4,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.2,12,5,12,,,,
2021-08-28,,ACF Fiorentina,(1-0)  Torino FC,2,1,1,3,2021-22,5,2,2,0.4,0.8,3,3,4,0.6666666666666666,2.3333333333333335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5333333333333333,5,-2,-1,,,,
2021-08-29,,18.30  US Sassuolo Calcio,UC Sampdoria,0,0,0,0,2021-22,1,3,3,1.0,6.0,5,7,8,0.6,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.8,10,-5,-4,,,,
2021-08-29,,Genoa CFC,(0-1)  SSC Napoli,1,2,1,3,2021-22,5,4,4,0.6,1.6,4,11,1,0.25,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.425,15,3,-7,,,,
2021-08-29,,20.45  US Salernitana 1919,(0-0)  AS Roma,0,4,0,4,2021-22,0,0,0,0.0,0.0,2,3,1,0.5,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.25,3,-1,-3,,,,
2021-08-29,,AC Milan,(4-1)  Cagliari Calcio,4,1,1,5,2021-22,2,4,3,1.0,3.5,1,2,5,1.0,7.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1.0,6,-2,2,,,,
2021-09-11,,20.45  Atalanta BC,(0-1)  ACF Fiorentina,1,2,1,3,2021-22,3,8,3,0.3333333333333333,3.6666666666666665,3,6,4,0.6666666666666666,3.3333333333333335,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.5,14,-1,2,,,,
2021-09-11,,18.00  SSC Napoli,(0-1)  Juventus FC,2,1,1,3,2021-22,5,6,4,0.2,2.0,2,3,1,0.5,2.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.35,9,3,3,,,,
2021-09-11,,15.00  Empoli FC,(0-1)  Venezia FC,1,2,1,3,2021-22,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,,,,
